Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos
L75,1.388033254,1.397111841,-17.65556947,-6.091367138,0.566972605,0.526299851,0.524273202,0.565178904,0.181653,0.121319419,0.23457883,0.152441297,0.95229221,0.931280283,0.895778979,0.896105106,98.34871583,234.2187407,2.383104484,2.368125908,0.545716083,0.917705227,0.908905609,0.549263702,0.540697629,0.507487868,0.444866022,51.22412449,60.55237672,61.85325206,1000.014809,3.149785213,0.983494322,5.110404157,3.654774364,0.240584995,-3.149785213,0.504989151,0.074968497,-2918.575618,-2918.422068,0.980353,0.000515009,1.959151168,1.12775,1.14581,-5.725048896,-0.27476,1.07592,1.06586,-0.552919,0.403165,0.325372,-8.498931893,-4.174226467,4.324705426,2.162352713,0.462459244,6.33657918,9.284386275,1.06586,1.07592,0.908905609,0.917705227,2.368125908,2.383104484,0.023575576737797147,0.524273202,0.566972605,0.400607804738261,0.121319419,0.95229221,16.99249223863072,0.23140495935552316,1.12775,1.14581,-0.8188149153717668,-0.5740576054410624,0.9855698737669332,-0.16926908732261614
L76,1.390152076,1.390260246,16.64123943,16.39119815,0.445699776,0.565528327,0.445629892,0.567997577,0.124627283,0.270126724,0.274226612,0.124254566,0.76677227,0.860929929,0.861768543,0.767005218,97.67917623,259.6229276,2.329058268,2.329078104,0.506109066,0.870410921,0.86962472,0.511731115,0.494032039,0.435078688,0.369278818,51.97229034,51.24714071,50.80482007,1037.967583,3.494248094,0.30817637,5.854028992,4.513390923,0.011113837,-3.494248094,1.019142829,0.068325583,-4404.331681,-4404.19681,0.918138,0.00045236,108.0581514,1.163,1.16288,-5.734911088,-0.21838,1.0538,1.0779,-0.468574,0.255721,0.256585,-8.202872023,-4.467293084,3.73557894,1.86778947,0.535392246,6.335082553,10.74352105,1.0538,1.0779,0.86962472,0.870410921,2.329058268,2.329078104,0.06992330375206322,0.445629892,0.567997577,0.3357724307320783,0.124254566,0.861768543,4.802010384444552,0.27882906472530794,1.16288,1.163,-0.2857643738348016,-0.9582999126822478,0.9040973450654688,-0.4273265620641557
L77,1.388073903,1.388079851,-1.483056365,-1.317489033,0.534825755,0.501910175,0.534779165,0.502306187,0.097651882,0.146244875,0.146617592,0.097558703,0.971999627,0.857575475,0.857994782,0.971999627,89.88661657,217.630609,2.305175794,2.30570329,0.518268962,0.896250699,0.896541884,0.518710043,0.490663729,0.426390086,0.330220365,52.08066673,59.94664676,58.71270646,760.8146286,3.253152347,0.428860542,5.065337627,3.749976796,0.277486822,-3.253152347,0.496824449,0.084162156,-2184.180615,-2184.073939,0.646577,0.000357793,6.941201306,1.11722,1.11718,-3.605305381,-0.27835,1.07701,1.07696,-0.609886,0.340077,0.339379,-8.685057766,-4.417768363,4.267289404,2.133644702,0.468681594,6.551413065,10.05814443,1.07696,1.07701,0.896250699,0.896541884,2.305175794,2.30570329,0.018876752699162027,0.501910175,0.534825755,0.4264015226407849,0.097558703,0.971999627,22.588711598669914,0.19437482613298285,1.11718,1.11722,0.9389516339837026,-0.3440491666017156,-0.7583094501389703,-0.6518947597810038
L78,1.390479422,1.39025893,-0.991113432,0.725024019,0.512439433,0.434727917,0.512346254,0.442275438,0.070490123,0.079761461,0.083907939,0.069371972,0.954388744,0.789694372,0.800642937,0.955320537,86.24148038,207.8631415,2.336330019,2.333159688,0.475511321,0.874353569,0.87070793,0.476328285,0.452626849,0.40494807,0.330614586,49.04415561,56.7207696,56.84375009,776.2947944,3.431497877,0.216865979,5.236319137,4.031852482,0.210035468,-3.431497877,0.600354605,0.078382388,-2259.023958,-2258.917475,0.637996,0.000357146,6.955209642,1.10909,1.10653,-3.647448812,-0.26642,1.10884,1.11185,-0.551775,0.383059,0.392155,-8.691588499,-4.482803573,4.208784926,2.104392463,0.475196532,6.587196036,10.30966238,1.10884,1.11185,0.87070793,0.874353569,2.333159688,2.336330019,0.042772231220054045,0.434727917,0.512439433,0.43143026196355616,0.069371972,0.955320537,10.086690585392637,0.1595756087594439,1.10653,1.10909,-0.9884220859063243,-0.15172929872833024,0.4951664112432179,0.8687981498463911
L79,1.397271718,1.387422635,-3.203699515,-20.96857591,0.462495341,0.505334514,0.570723071,0.578783079,0.02837309,0.066064107,0.187243757,0.201686545,0.896617592,0.94460492,0.9703224,0.939759597,81.78033787,230.0103336,2.359120207,2.312433382,0.529124348,0.916761787,0.906785781,0.546951617,0.546502002,0.502165631,0.413895499,57.96798646,54.30818468,62.65425329,819.9348171,3.371159231,0.211768069,5.236340644,3.96448959,0.202989715,-3.371159231,0.593330359,0.065267423,-3848.583851,-3848.459513,0.786286,0.000417032,17.19576469,1.09461,1.12135,-4.790285914,-0.19262,1.04419,1.10463,-0.428778,0.335526,0.327196,-8.225457473,-4.387563725,3.837893747,1.918946874,0.521119169,6.306510599,10.36299558,1.04419,1.10463,0.906785781,0.916761787,2.312433382,2.359120207,0.05538245292922587,0.462495341,0.578783079,0.4408152398502236,0.02837309,0.9703224,7.959474825240198,0.061347839609912955,1.09461,1.12135,0.09876758740144824,0.9951105283730532,-0.6241709015838477,-0.7812878378779531
L80,1.390151974,1.389184619,2.458507845,7.299504451,0.468086098,0.56578457,0.523807305,0.549781029,0.160547894,0.182677972,0.124254566,0.15984905,0.775624301,0.948891167,0.975307492,0.887765561,96.22692975,222.9998525,2.314377417,2.317892606,0.526713334,0.862263558,0.875256243,0.525758798,0.496044354,0.42295569,0.336973352,53.45443878,55.45845513,67.24104846,824.7139963,3.335702016,0.167259378,5.134161645,3.874349016,0.250485355,-3.335702016,0.538647,0.086339621,-2411.594277,-2411.478716,0.6904,0.000387593,8.04053612,1.13273,1.13445,-3.756921928,-0.28543,1.0728,1.06909,-0.631842,0.3062,0.34118,-8.865469249,-4.528246586,4.337222663,2.168611332,0.461124585,6.696857918,10.34023601,1.06909,1.0728,0.862263558,0.875256243,2.314377417,2.317892606,0.042833733329792664,0.468086098,0.56578457,0.40014032548224626,0.124254566,0.975307492,9.341710245086945,0.2654523741057569,1.13273,1.13445,0.9177757643497196,-0.39709903849328043,0.05320077696391895,-0.9985838359048455
L81,1.390261777,1.397745292,20.76882015,-1.554728587,0.571188968,0.62176202,0.362304324,0.541790906,0.184541558,0.289740962,0.164647782,0.026509504,0.957836377,0.953783079,0.918934029,0.698099143,85.81180539,221.5926547,2.320840265,2.094825804,0.524477031,0.924676202,0.823774693,0.521196698,0.485154994,0.406228174,0.305990732,50.23326152,60.86147748,45.40112089,692.7532264,3.738515837,1.475075129,5.060786953,4.292921535,0.339618744,-3.738515837,0.554405697,0.077632245,-1896.71986,-1896.619353,0.643398,0.000337102,5.098314471,1.29661,1.13214,-3.466681714,0.00297,-0.51843,1.06444,-0.394475,-0.361119,0.397822,-8.860843314,-4.779135556,4.081707758,2.040853879,0.489990984,6.819989435,11.39529301,-0.51843,1.06444,0.823774693,0.924676202,2.094825804,2.320840265,0.11290991333176101,0.362304324,0.62176202,0.39748324124516,0.026509504,0.957836377,3.520357331931012,0.07316916261810885,1.13214,1.29661,-0.8353690065226729,-0.5496895696129976,0.9939151231525004,-0.1101486630365977
L82,1.394344304,1.392157654,-5.673528498,-15.41979949,0.53286899,0.545448192,0.582393776,0.477543794,0.125232948,0.163529631,0.159289974,0.219157659,0.940505032,0.927366754,0.795797615,0.945629892,97.58087788,227.6336649,2.37322874,2.356084375,0.534499627,0.904526183,0.927966595,0.53797871,0.52326874,0.475183682,0.396625926,53.2010738,57.33348163,0.0,852.7749956,3.24434691,0.655056265,5.153212578,3.781161598,0.22960211,-3.24434691,0.536814688,0.07647109,-2752.883336,-2752.760255,0.738108,0.000412816,2.743583033,1.12208,1.13631,-4.609206977,-0.27434,1.06533,1.07195,-0.569872,0.441844,0.467645,-8.515530838,-4.155722725,4.359808113,2.179904056,0.458735786,6.335626781,9.206865457,1.06533,1.07195,0.904526183,0.927966595,2.356084375,2.37322874,0.04343704278798683,0.477543794,0.582393776,0.3967421728143331,0.125232948,0.945629892,9.133728894731714,0.26224390217915805,1.12208,1.13631,-0.19033720431296702,-0.981718772691204,0.9913266194414365,0.1314212067621254
L83,1.399973001,1.389544106,3.498343233,12.16576011,0.560939247,0.552366754,0.534709281,0.579644987,0.183376817,0.135669027,0.19455833,0.155003727,0.938501677,0.96906448,0.964731644,0.914414834,98.35741653,228.8143175,2.438401022,2.363935727,0.557078131,0.942118198,0.926976565,0.568315126,0.566692157,0.524699533,0.445308631,56.96213724,74.01473227,60.15235432,900.5629428,3.254744463,0.885387464,4.994315241,3.720746362,0.317686659,-3.254744463,0.466001899,0.077517697,-2771.093344,-2770.952989,1.056702,0.000470753,2.171419103,1.14573,1.14564,-5.789664052,-0.22932,1.05749,1.064,-0.538269,0.372976,0.343949,-8.523694253,-4.192730209,4.330964045,2.165482022,0.46179095,6.358212231,9.33437968,1.05749,1.064,0.926976565,0.942118198,2.363935727,2.438401022,0.018678217000047254,0.534709281,0.579644987,0.4173744642656408,0.135669027,0.96906448,22.345519610602278,0.2537248404334317,1.14564,1.14573,-0.8237785625196072,-0.56691170382444,0.4985681559000635,-0.8668505026372252
L84,1.391290405,1.391340446,-18.59063883,-18.55721495,0.528070257,0.448797987,0.527581066,0.448495155,0.116054789,0.079621692,0.079202385,0.11591502,0.940085725,0.817974283,0.817787924,0.939247111,90.78365,220.2908876,2.318472323,2.318378938,0.488271059,0.888784709,0.888877889,0.49022795,0.464667229,0.377184906,0.274977514,49.02414869,54.53092423,55.11191478,628.1013046,3.710489038,0.570171746,5.136302717,4.29548402,0.294692264,-3.710489038,0.584994982,0.078983481,-2066.947199,-2066.851573,0.589085,0.000320731,7.74456933,1.18118,1.18162,-3.285338979,-0.28065,1.0359,1.0362,-0.51196,0.297352,0.297371,-9.097854478,-5.002541028,4.09531345,2.047656725,0.488363107,7.050197753,12.13711452,1.0359,1.0362,0.888784709,0.888877889,2.318378938,2.318472323,0.04571467262610019,0.448495155,0.528070257,0.42025959987126427,0.079202385,0.940085725,9.193100939572792,0.17659585419601692,1.18118,1.18162,0.3169737124264198,-0.9484343233090067,0.37036492114562386,0.9288863359877761
L85,1.395100918,1.394853284,33.8223005,34.00254632,0.51411666,0.510389489,0.514722326,0.510319605,0.098537085,0.205600075,0.205413716,0.09918934,0.929696236,0.815178904,0.815225494,0.930255311,92.31161087,234.6069108,2.354777095,2.355469612,0.512177367,0.91283661,0.912580367,0.523213953,0.508244379,0.417798993,0.301448655,50.75805513,58.72429018,57.52160689,650.1319852,4.067600372,0.477871275,5.350205227,4.800798824,0.228993225,-4.067600372,0.733198452,0.061220804,-2145.368656,-2145.26887,0.64588,0.000334684,5.254797264,1.19708,1.197,-3.569711831,-0.29223,1.0462,1.0442,-0.530709,0.351213,0.351819,-9.069826751,-5.214789831,3.85503692,1.92751846,0.518801776,7.142308291,13.23270536,1.0442,1.0462,0.912580367,0.91283661,2.354777095,2.355469612,0.002360059569970083,0.510319605,0.514722326,0.389598673945512,0.098537085,0.930255311,165.0800170058634,0.19308896627633973,1.197,1.19708,-0.9339907645833718,-0.35729714758582737,0.8481790944018222,-0.5297095655354026
L86,1.395040061,1.394585994,-26.48089533,-26.87361035,0.546659523,0.571421916,0.546729407,0.568812896,0.174291837,0.226705181,0.224515468,0.173825941,0.919027208,0.916138651,0.913110324,0.919632874,93.52897914,237.4075655,2.363339188,2.362880869,0.558382641,0.928263604,0.928537318,0.569948327,0.545224843,0.454392489,0.340330633,52.37454908,0.0,0.0,718.0925837,3.733481073,0.895950917,5.130449933,4.318564569,0.300633563,-3.733481073,0.585083496,0.072965614,-2302.209888,-2302.099691,0.760061,0.000369603,6.225401696,1.19305,1.19301,-4.098046948,-0.40873,1.12186,1.12333,-0.663093,0.33392,0.334069,-9.025472193,-4.965805658,4.059666536,2.029833268,0.492651301,6.995638926,12.05492213,1.12186,1.12333,0.928263604,0.928537318,2.362880869,2.363339188,0.013565152654951469,0.546659523,0.571421916,0.38382923098264315,0.173825941,0.919632874,28.29523859744698,0.31797843755847277,1.19301,1.19305,-0.6584823825407332,0.7525961412892571,-0.9764787661813842,0.21561358769076142
L87,1.388958217,1.390944146,14.30160023,-7.281584793,0.480455647,0.456438688,0.56704249,0.665160268,0.111302646,0.103289228,0.367918375,0.195117406,0.849608647,0.809588148,0.962402162,0.938967574,85.18667967,268.9918557,2.320848313,2.336996739,0.542355805,0.929684588,0.907956346,0.572737571,0.595674608,0.538728514,0.429814474,55.13031137,65.91674635,62.90954046,856.533462,3.209751081,1.801113201,4.945752034,3.649976733,0.340473618,-3.209751081,0.440225652,0.081713883,-2985.195384,-2985.059231,0.885385,0.000456659,5.891951196,1.18838,1.18795,-5.036465434,-0.27139,1.05399,1.04009,-0.437454,0.340264,0.306379,-8.490768477,-4.297494041,4.193274436,2.096637218,0.476954235,6.394131259,9.750116569,1.04009,1.05399,0.907956346,0.929684588,2.320848313,2.336996739,0.09469903644937336,0.456438688,0.665160268,0.38343306845033626,0.103289228,0.962402162,4.048964834561139,0.22629376237274612,1.18795,1.18838,-0.3557140928734412,-0.9345948235097522,-0.9265414018793605,0.37619281040901004
L88,1.389886429,1.3899614,-9.089660524,-2.263160309,0.473024599,0.531541185,0.542117033,0.525158405,0.145732389,0.180534849,0.110417443,0.129472605,0.80031681,0.882547521,0.939899366,0.954761461,95.41861656,220.8300942,2.346546548,2.326073957,0.517884597,0.875925969,0.892907892,0.522259636,0.5025149,0.428012608,0.327400335,46.98804792,54.91110057,60.38296433,741.9938967,3.342719758,0.640083367,5.066330964,3.850957652,0.28790693,-3.342719758,0.508237894,0.078824521,-2238.220585,-2238.116496,0.644814,0.000349116,5.141770291,1.1332,1.14721,-3.701384849,-0.29264,1.08319,1.07008,-0.533914,0.297914,0.302766,-8.818393553,-4.528246586,4.290146967,2.145073483,0.466184496,6.67332007,10.38034387,1.07008,1.08319,0.875925969,0.892907892,2.326073957,2.346546548,0.030762629528747063,0.473024599,0.542117033,0.4054803663190991,0.110417443,0.954761461,13.180939748345823,0.23342854311050323,1.1332,1.14721,0.9210768135620762,0.3893809234134774,0.7947578201833377,0.6069266901837729
L89,1.389230496,1.389289039,-5.233902957,-5.145869165,0.516422848,0.512346254,0.517144987,0.511577525,0.075568394,0.180860977,0.179929184,0.076313828,0.957277302,0.843831532,0.843225867,0.957976146,91.90425789,222.7848223,2.332624125,2.332821978,0.514483554,0.898888837,0.899016959,0.517515207,0.502936678,0.455206585,0.378640493,52.29519972,58.23874134,57.70121154,836.2744462,3.331872507,0.41529221,5.204982372,3.904648876,0.213793997,-3.331872507,0.572776369,0.076162631,-2677.804711,-2677.683826,0.733854,0.00040545,5.724398746,1.12111,1.12109,-4.632237335,-0.28367,1.08863,1.08853,-0.533174,0.390635,0.391343,-8.525326936,-4.346474534,4.178852402,2.089426201,0.478600297,6.435900735,9.91200796,1.08853,1.08863,0.898888837,0.899016959,2.332624125,2.332821978,0.0028171006690192023,0.511577525,0.517144987,0.4169897840953456,0.075568394,0.957976146,148.02090272497225,0.14771640720534,1.12109,1.12111,-0.7160107650850572,-0.6980892380507746,0.2650503165854921,-0.9642345822868678
L90,1.388814946,1.388873537,6.391926625,6.253769232,0.513231457,0.514745621,0.51358088,0.513813828,0.177087216,0.072726426,0.071887812,0.177087216,0.849375699,0.956764816,0.955739843,0.850074543,91.56099785,222.9231127,2.32879791,2.329351684,0.513609998,0.898586004,0.898574357,0.515994507,0.504891836,0.465770556,0.400205934,52.94458569,56.92785512,56.8808771,916.8842157,4.577348793,0.680645376,6.506413907,6.244753322,0.006990621,-4.577348793,1.667404529,0.077174395,-3866.721348,-3866.575218,0.636367,0.000490122,5.405339349,1.12312,1.12307,-4.764258736,-0.06696,1.1439,0.72533,-0.528786,0.39647,0.397345,-9.178944405,-5.034106234,4.144838171,2.072419085,0.482527886,7.10652532,12.18448104,0.72533,1.1439,0.898574357,0.898586004,2.32879791,2.329351684,0.0006476283396684228,0.513231457,0.514745621,0.4198304987425604,0.071887812,0.956764816,648.258380659358,0.14006899035419024,1.12307,1.12312,-0.4392924411023107,-0.8983441162440888,0.1296001368047034,-0.9915663389507543
L91,1.390817666,1.389079741,12.16298248,-8.401684334,0.525111815,0.478661946,0.498252889,0.52576407,0.086470369,0.088706672,0.190551621,0.128168095,0.963753261,0.86861722,0.860976519,0.868337682,89.89771242,222.9800564,2.341940918,2.325370815,0.506819558,0.910734253,0.889291372,0.509353082,0.494213364,0.451077146,0.387166762,48.9143908,60.02691045,55.49989698,1024.962857,4.761564927,0.378573862,6.776708941,6.739170364,0.046896496,-4.761564927,1.977605437,0.077500913,-4420.033212,-4419.868628,0.722163,0.000552017,6.393671763,1.13052,1.12916,-5.221386943,-0.27185,1.08546,1.08321,-0.495803,0.362219,0.353627,-9.196087578,-5.046079244,4.150008334,2.075004167,0.481926743,7.121083411,12.21921135,1.08321,1.08546,0.889291372,0.910734253,2.325370815,2.341940918,0.02280112914881457,0.478661946,0.52576407,0.41243570882328484,0.086470369,0.963753261,18.088389664014834,0.18065018479659967,1.12916,1.13052,0.9350763940944395,-0.35444624022175825,0.07295712735844558,-0.9973350778788459
L92,1.390508961,1.389337424,-6.879278881,12.36266738,0.519078457,0.475680209,0.499207976,0.525391353,0.078783079,0.091595229,0.193999255,0.12108647,0.959373835,0.859765188,0.856783451,0.877329482,89.47130961,222.8449681,2.341912643,2.330264949,0.505183097,0.908428066,0.889238958,0.507793588,0.487805888,0.437982448,0.371002288,48.91748882,59.01257545,55.26147439,1002.014118,4.862372188,2.268103991,6.835289911,6.904833429,0.053171329,-4.862372188,2.042461241,0.076119793,-4087.797943,-4087.639631,0.706907,0.000530981,10.49130774,1.13091,1.12918,-4.989912526,-0.27125,1.08054,1.07468,-0.477246,0.365034,0.354969,-9.301667752,-5.151387304,4.150280448,2.075140224,0.481895145,7.226527528,12.58293283,1.07468,1.08054,0.889238958,0.908428066,2.330264949,2.341912643,0.022413573806711454,0.475680209,0.525391353,0.4125478300179279,0.078783079,0.959373835,18.40616019451551,0.16562193992813354,1.12918,1.13091,0.9979475141112454,0.06403716951260237,0.20661134849514376,-0.9784230938980428
L93,1.388778342,1.388838252,-6.850616736,-7.136971672,0.510692322,0.512509318,0.511787179,0.512113306,0.069371972,0.176807678,0.176434961,0.070210585,0.952012672,0.848210958,0.847791651,0.953363772,91.17302032,232.1451815,2.326915342,2.326398221,0.511810473,0.898434588,0.898952898,0.51445441,0.504696714,0.465932695,0.403645759,53.22255272,57.64648861,57.67612138,1040.590513,5.155133809,0.54592418,7.139263018,7.578313407,0.12991658,-5.155133809,2.423179598,0.075807585,-4816.332396,-4816.160014,0.689676,0.000578172,5.660423236,1.12687,1.12709,-5.222954351,-0.40411,1.21477,1.21485,-0.526209,0.396721,0.397055,-9.32697434,-5.254790567,4.072183773,2.036091886,0.49113697,7.290882453,13.05367584,1.21477,1.21485,0.898434588,0.898952898,2.326398221,2.326915342,0.0007801736399842239,0.510692322,0.512509318,0.41922748944236854,0.069371972,0.953363772,537.3515176068315,0.13583907376621965,1.12687,1.12709,-0.06678362292080534,-0.997767481785998,-0.3265724022923254,0.9451721885778377
L94,1.388364914,1.391429469,8.127504724,-16.95880291,0.535990496,0.472651882,0.516679091,0.532379799,0.100307492,0.081904584,0.188594857,0.131802087,0.9716735,0.86339918,0.876164741,0.901556094,88.51250732,235.2285702,2.339853419,2.315115337,0.514518496,0.915259271,0.892570117,0.522488517,0.530823295,0.505298426,0.455387589,49.77463423,56.5690758,59.55986664,1117.156586,5.808260611,1.766165456,7.733294588,9.044034307,0.348479109,-5.808260611,3.235773696,0.072818507,-5433.70557,-5433.509938,0.726312,0.000656153,6.392127197,1.1292,1.1309,-5.572417454,-0.27139,1.07746,1.07843,-0.573823,0.350415,0.352196,-9.672286816,-5.580238732,4.092048084,2.046024042,0.48875281,7.626262774,14.21290335,1.07746,1.07843,0.892570117,0.915259271,2.315115337,2.339853419,0.02908332705711106,0.472651882,0.535990496,0.4179402024123704,0.081904584,0.9716735,14.37043986032476,0.17328733285356937,1.1292,1.1309,0.520906889878304,0.8536135027501102,0.3810010960763204,-0.9245745858440207
L95,1.3896742,1.387734431,-9.345006997,-2.819436689,0.483740216,0.518496086,0.539158591,0.515048453,0.156261647,0.182165486,0.086051062,0.127376072,0.811218785,0.854826687,0.944045844,0.950941111,92.17610455,226.9116758,2.327368356,2.318146293,0.513924478,0.888254752,0.890630824,0.517453138,0.502613446,0.447360425,0.370509868,49.16022052,59.67759921,58.21748883,938.3140958,3.038708914,0.731130396,4.881928439,3.432235636,0.357598283,-3.038708914,0.393526722,0.079344593,-2497.908007,-2497.765629,0.865762,0.000477538,5.366629603,1.13577,1.12764,-4.406111686,-0.27776,1.08059,1.0832,-0.496938,0.317408,0.34497,-8.494578071,-4.258309646,4.236268425,2.118134212,0.472113615,6.376443859,9.597842301,1.08059,1.0832,0.888254752,0.890630824,2.318146293,2.327368356,0.02287556289235022,0.483740216,0.539158591,0.40550989595108594,0.086051062,0.950941111,17.726772357881163,0.1778869301203603,1.12764,1.13577,-0.8771609370895381,-0.48019651231990784,0.6571298650075222,0.7537773812706213
